200.1.216.227 - - [30/Sep/2017:00:00:00 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "http://hamilton.org/category/privacy.jsp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /products/view/123 HTTP/1.1" 200 8206 "http://hamilton.org/category/privacy.jsp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
167.24.10.81 - - [30/Sep/2017:20:09:54 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
237.78.67.231 - - [30/Sep/2017:20:20:48 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
252.195.216.86 - - [30/Sep/2017:20:31:42 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://frye-gibson.com/blog/index.asp" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /products HTTP/1.1" 200 9229 "http://www.campos-singleton.com/explore/register/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
156.173.91.236 - - [30/Sep/2017:20:42:36 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /products?sort=date&direction=desc HTTP/1.1" 200 8543 "https://myweb.com/products/view/123" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=date&direction=desc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=date&direction=desc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=date&direction=desc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=date&direction=desc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
35.118.110.184 - - [30/Sep/2017:20:53:30 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=date&direction=desc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
40.123.190.212 - - [30/Sep/2017:21:04:24 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "https://www.google.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "https://www.bing.com/" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
5.149.122.122 - - [30/Sep/2017:21:15:18 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /products HTTP/1.1" 200 9229 "https://myweb.com/products/view/abc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
20.245.92.171 - - [30/Sep/2017:21:26:12 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "http://www.phillips.net/posts/categories/wp-content/privacy/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
e438:71cf:8acc:7f37:2148:e19:7261:b8ed - - [30/Sep/2017:21:37:06 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "https://us.search.yahoo.com/" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
eae9:f713:dc44:4d5:6ab7:f604:4fc6:86a5 - - [30/Sep/2017:21:48:00 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "DuckDuckBot/1.0; (+http://duckduckgo.com/duckduckbot.html)"
87.123.118.38 - - [30/Sep/2017:21:58:54 +0200] "GET /admin/products HTTP/1.1" 200 6492 "http://martinez.org/register.jsp" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
87.123.118.38 - - [30/Sep/2017:21:58:54 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
87.123.118.38 - - [30/Sep/2017:21:58:54 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "https://myweb.com/products/view/abc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
122.62.238.193 - - [30/Sep/2017:22:09:48 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1"
48.159.166.162 - - [30/Sep/2017:22:20:42 +0200] "GET /products/view/124 HTTP/1.1" 404 5618 "http://www.campos-singleton.com/explore/register/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET / HTTP/1.1" 200 6555 "https://www.bing.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
39.46.16.251 - - [30/Sep/2017:22:31:36 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/" "Safari/12603.3.8 CFNetwork/811.5.4 Darwin/16.7.0 (x86_64)"
17.141.245.73 - - [30/Sep/2017:22:42:30 +0200] "GET /products/view/abc HTTP/1.1" 500 8922 "http://martinez.org/register.jsp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
55.84.85.39 - - [30/Sep/2017:22:53:24 +0200] "GET /admin/products HTTP/1.1" 200 6492 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
55.84.85.39 - - [30/Sep/2017:22:53:24 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
55.84.85.39 - - [30/Sep/2017:22:53:24 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0 like Mac OS X) AppleWebKit/604.1.34 (KHTML, like Gecko) Version/11.0 Mobile/15A5341f Safari/604.1"
92.162.250.220 - - [30/Sep/2017:23:04:18 +0200] "GET /products/view/abc HTTP/1.1" 500 8922 "http://www.campos-singleton.com/explore/register/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.90 Safari/537.36"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /products?sort=date&direction=desc HTTP/1.1" 200 8543 "https://myweb.com/products" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
44.76.251.210 - - [30/Sep/2017:23:15:12 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=date&direction=desc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
118.211.219.213 - - [30/Sep/2017:23:26:06 +0200] "GET /admin/products HTTP/1.1" 200 6492 "https://us.search.yahoo.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
118.211.219.213 - - [30/Sep/2017:23:26:06 +0200] "GET /css/admin.css HTTP/1.1" 200 8245 "https://myweb.com/admin/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
118.211.219.213 - - [30/Sep/2017:23:26:06 +0200] "GET /js/admin.js HTTP/1.1" 200 9658 "https://myweb.com/admin/products" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /products?sort=price&direction=asc HTTP/1.1" 200 6835 "http://www.phillips.net/posts/categories/wp-content/privacy/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
121.173.43.41 - - [30/Sep/2017:23:37:00 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products?sort=price&direction=asc" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /products/view/123 HTTP/1.1" 200 8206 "http://hamilton.org/category/privacy.jsp" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /favicon.ico HTTP/1.1" 404 5787 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /css/boostrap.min.css HTTP/1.1" 200 6803 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /css/style.css HTTP/1.1" 200 7797 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 5313 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
6.104.172.167 - - [30/Sep/2017:23:47:54 +0200] "GET /js/app.js HTTP/1.1" 200 5895 "https://myweb.com/products/view/123" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36"
